signal_date,buy_date,symbol,stock_code,name,rank,pred_prob,atr_ratio,holding_days,target_pct,source_manifest,source_table,note
20250804,20250805,SZSE.300274,300274.SZ,阳光电源,1,1.009516218721038,0.037300080521603,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250804,20250805,SZSE.000750,000750.SZ,国海证券,2,0.9870250231696015,0.02195788020884001,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250804,20250805,SZSE.000563,000563.SZ,陕国投A,3,0.9870250231696015,0.027159007964974224,6,0.2,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250804,20250805,SZSE.000959,000959.SZ,首钢股份,4,0.9870250231696015,0.03586956348528645,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250804,20250805,SZSE.000785,000785.SZ,居然智家,5,0.9870250231696015,0.04047619121235398,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250805,20250806,SZSE.002266,002266.SZ,浙富控股,1,1.0076556708673092,0.0534647335963485,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250805,20250806,SZSE.000750,000750.SZ,国海证券,2,0.9944403261675315,0.02163177703542886,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250805,20250806,SZSE.000563,000563.SZ,陕国投A,3,0.9944403261675315,0.026446508838478558,6,0.2,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250805,20250806,SZSE.000959,000959.SZ,首钢股份,4,0.9944403261675315,0.03552631438719582,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250805,20250806,SZSE.000785,000785.SZ,居然智家,5,0.9944403261675315,0.03949152457436095,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250806,20250807,SZSE.002266,002266.SZ,浙富控股,1,1.008316042978881,0.05316240945828102,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250806,20250807,SZSE.000750,000750.SZ,国海证券,2,0.9954612819562801,0.021462573740266493,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250806,20250807,SZSE.000563,000563.SZ,陕国投A,3,0.9954612819562801,0.02417242580638204,6,0.2,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250806,20250807,SZSE.000959,000959.SZ,首钢股份,4,0.9954612819562801,0.03455188841896113,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250806,20250807,SZSE.000785,000785.SZ,居然智家,5,0.9954612819562801,0.03962584935716263,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250807,20250808,SZSE.000750,000750.SZ,国海证券,1,0.9958317895516858,0.020822531791937042,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250807,20250808,SZSE.000563,000563.SZ,陕国投A,2,0.9958317895516858,0.021586975636894455,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250807,20250808,SZSE.000959,000959.SZ,首钢股份,3,0.9958317895516858,0.03569711381897351,6,0.2,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250807,20250808,SZSE.000785,000785.SZ,居然智家,4,0.9958317895516858,0.039020271384586185,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250807,20250808,SZSE.000027,000027.SZ,深圳能源,5,0.9899036680251945,0.014383560359170837,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250808,20250811,SZSE.000750,000750.SZ,国海证券,1,0.9959259259259259,0.01883788073272212,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250808,20250811,SZSE.000563,000563.SZ,陕国投A,2,0.9959259259259259,0.01958350136153222,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250808,20250811,SZSE.000959,000959.SZ,首钢股份,3,0.9959259259259259,0.03544600408867725,6,0.2,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250808,20250811,SZSE.000785,000785.SZ,居然智家,4,0.9959259259259259,0.03904109546114021,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250808,20250811,SZSE.000027,000027.SZ,深圳能源,5,0.9903703703703703,0.014933134950029304,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250811,20250812,SZSE.000563,000563.SZ,陕国投A,1,0.9959266802443992,0.017907433828454934,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250811,20250812,SZSE.000750,000750.SZ,国海证券,2,0.9959266802443992,0.01795756333014106,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250811,20250812,SZSE.000959,000959.SZ,首钢股份,3,0.9959266802443992,0.035510686142964626,6,0.2,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250811,20250812,SZSE.000785,000785.SZ,居然智家,4,0.9959266802443992,0.03822525684012372,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250811,20250812,SZSE.000027,000027.SZ,深圳能源,5,0.9905573042029254,0.01497005989145974,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250812,20250813,SZSE.000563,000563.SZ,陕国投A,1,0.9967616580310881,0.01726042191890732,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250812,20250813,SZSE.000750,000750.SZ,国海证券,2,0.9967616580310881,0.017326700186236086,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250812,20250813,SZSE.000959,000959.SZ,首钢股份,3,0.9967616580310881,0.03569711381897351,6,0.2,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250812,20250813,SZSE.000785,000785.SZ,居然智家,4,0.9967616580310881,0.03767123223868189,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250812,20250813,SZSE.000027,000027.SZ,深圳能源,5,0.9913952627683198,0.014264263843658002,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250813,20250814,SZSE.000563,000563.SZ,陕国投A,1,0.9966672838363266,0.017390523569408352,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250813,20250814,SZSE.000750,000750.SZ,国海证券,2,0.9966672838363266,0.017890493139056187,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250813,20250814,SZSE.000959,000959.SZ,首钢股份,3,0.9966672838363266,0.034652276352827145,6,0.2,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250813,20250814,SZSE.000785,000785.SZ,居然智家,4,0.9966672838363266,0.037157532573421775,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250813,20250814,SZSE.000027,000027.SZ,深圳能源,5,0.991112756896871,0.014338781237560235,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250814,20250815,SZSE.000563,000563.SZ,陕国投A,1,0.9964834351286322,0.017993718678317696,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250814,20250815,SZSE.000750,000750.SZ,国海证券,2,0.9964834351286322,0.0186770470674463,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250814,20250815,SZSE.000959,000959.SZ,首钢股份,3,0.9964834351286322,0.03476658062343928,6,0.2,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250814,20250815,SZSE.000785,000785.SZ,居然智家,4,0.9964834351286322,0.03724489723104899,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250814,20250815,SZSE.000027,000027.SZ,深圳能源,5,0.9905607995558023,0.01497005989145974,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250815,20250818,SZSE.000563,000563.SZ,陕国投A,1,0.996482784154017,0.018934409179390755,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250815,20250818,SZSE.000750,000750.SZ,国海证券,2,0.996482784154017,0.020842113485396264,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250815,20250818,SZSE.000959,000959.SZ,首钢股份,3,0.996482784154017,0.03353510756398977,6,0.2,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250815,20250818,SZSE.000785,000785.SZ,居然智家,4,0.996482784154017,0.03737201279713418,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250815,20250818,SZSE.000958,000958.SZ,电投产融,5,0.9911144020733061,0.015413137786636845,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250818,20250819,SHSE.601985,601985.SH,中国核电,1,1.0096296296296297,0.00932622195103486,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250818,20250819,SZSE.000725,000725.SZ,京东方A,2,1.0095092592592592,0.013037974924305331,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250818,20250819,SHSE.601816,601816.SH,京沪高铁,3,1.009425925925926,0.012452275184611427,6,0.2,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250818,20250819,SHSE.601077,601077.SH,渝农商行,4,1.00905,0.024040389979087806,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250818,20250819,SHSE.601838,601838.SH,成都银行,5,1.0088277777777779,0.02100387875372464,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250819,20250820,SHSE.601816,601816.SH,京沪高铁,1,1.01,0.012902571992392737,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250819,20250820,SHSE.601838,601838.SH,成都银行,2,1.0084249491023505,0.019995035846806685,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250819,20250820,SZSE.000725,000725.SZ,京东方A,3,1.0073921895243383,0.012722646657699593,6,0.2,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250819,20250820,SHSE.600919,600919.SH,江苏银行,4,1.0067499537294096,0.02065686817957339,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250819,20250820,SHSE.601985,601985.SH,中国核电,5,0.9964834351286322,0.009050782714668556,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250820,20250821,SHSE.601816,601816.SH,京沪高铁,1,1.0092519903721533,0.012927100987649067,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250820,20250821,SHSE.601838,601838.SH,成都银行,2,1.0086521014626921,0.020294794593494314,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250820,20250821,SHSE.601919,601919.SH,中远海控,3,0.9968524347343085,0.016462982567653398,6,0.2,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250820,20250821,SHSE.600941,600941.SH,中国移动,4,0.9955563784484355,0.010158748687006728,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250820,20250821,SZSE.000725,000725.SZ,京东方A,5,0.9925939640807258,0.013216957083840698,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250821,20250822,SHSE.605499,605499.SH,东鹏饮料,1,1.009219096965211,0.02817672993970497,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250821,20250822,SZSE.300760,300760.SZ,迈瑞医疗,2,1.0084955588452997,0.025438518079133613,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250821,20250822,SHSE.688692,688692.SH,达梦数据,3,1.0076350851221318,0.036101490932743736,6,0.2,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250821,20250822,SHSE.688506,688506.SH,百利天恒,4,1.007059585492228,0.049058348129920215,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250821,20250822,SHSE.688256,688256.SH,寒武纪,5,1.0061935603256846,0.05606612466348184,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250822,20250825,SHSE.601816,601816.SH,京沪高铁,1,1.0092599444958372,0.012429000480600616,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250822,20250825,SHSE.601838,601838.SH,成都银行,2,1.0076965772432933,0.02050639930851086,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250822,20250825,SHSE.601919,601919.SH,中远海控,3,0.9966697502312674,0.015092766977989024,6,0.2,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250822,20250825,SZSE.000825,000825.SZ,太钢不锈,4,0.9957446808510638,0.02415726514707355,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250822,20250825,SHSE.601111,601111.SH,中国国航,5,0.9951896392229417,0.014459459618690815,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250825,20250826,SHSE.601816,601816.SH,京沪高铁,1,1.0094449583718779,0.012151682974178556,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250825,20250826,SHSE.600598,600598.SH,北大荒,2,0.9951896392229417,0.0198556435365226,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250825,20250826,SHSE.600161,600161.SH,天坛生物,3,0.9944495837187789,0.022248998010231797,6,0.2,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250825,20250826,SHSE.600511,600511.SH,国药股份,4,0.9927844588344126,0.012844941043833342,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250825,20250826,SZSE.300347,300347.SZ,泰格医药,5,0.9925994449583718,0.045659139882520884,6,0.194,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
20250826,20250827,SHSE.601816,601816.SH,京沪高铁,1,1.0096300406955234,0.012106759973335058,6,0.206,D:/work/quant/quant_mcp/quant/main/config/prediction_manifests/executable_10d_open_return_l4_formal_20260617.json,stock_predict_data_model_agent_10d_topgate_fusion_20260622_executable_10d_open_return_research,??formal L4 10D??????????????????/ST/??/???????????????????
