name,returncode,annual,sharpe,max_drawdown,win_ratio,open_count,close_count,config_json,env_json,signal_file,log_file,signal_count,buy_days,avg_day_target_sum,min_day_target_sum,max_day_target_sum,role_counts_json,avg_invested_pct,ge80_ratio,max_active_positions,exposure_points
row_quality_hold_long,0,2.9793914631443874,2.558199631367009,0.1976596385772586,0.6075,409,400,"{""holding_days"": 6, ""max_holding_days"": 6, ""max_positions"": 7, ""name"": ""row_quality_hold_long"", ""per_row_mode"": ""quality_hold_long"", ""target_position_pct"": 0.42}","{""GM_CASH_BUFFER"": ""0.99"", ""GM_EQUITY_DD_HARD_SCALE"": ""0.58"", ""GM_EQUITY_DD_HARD_TRIGGER"": ""0.17"", ""GM_EQUITY_DD_RECOVER_TRIGGER"": ""0.05"", ""GM_EQUITY_DD_RISK_MODE"": ""1"", ""GM_EQUITY_DD_SOFT_SCALE"": ""0.82"", ""GM_EQUITY_DD_SOFT_TRIGGER"": ""0.09"", ""GM_LIGHT_STOP_LOSS_PCT"": ""none"", ""GM_LOG_EXPOSURE"": ""1"", ""GM_MAX_DAILY_SELLS"": ""1"", ""GM_MIN_HOLDING_DAYS_BEFORE_SCORE_EXIT"": ""4"", ""GM_OPEN_DAILY_SCORE_EXIT"": ""1"", ""GM_SCORE_CONTINUE_ENTRY_RATIO"": ""1.02"", ""GM_SCORE_EXIT_ENTRY_RATIO"": ""1.0"", ""GM_SCORE_EXIT_RANK"": ""none"", ""GM_SKIP_OPEN_LIMIT_UP_BUY"": ""1"", ""GM_STOP_LOSS_PCT"": ""0.08"", ""GM_SYNC_POSITIONS"": ""1"", ""GM_TAKE_PROFIT_PCT"": ""none"", ""GM_VERBOSE_TRADES"": ""0""}",D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\signals\row_quality_hold_long.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\logs\row_quality_hold_long.log,1910,427,1.1528144496487158,0.14,1.85802,"{""base"": 596, ""quality"": 579, ""risk"": 735}",0.8069251181262721,0.6639511201629328,9,491
score_daydrop85_mh2,0,3.106621450676663,2.5338680180000477,0.2013928378774648,0.6081730769230769,425,416,"{""holding_days"": 6, ""max_holding_days"": 6, ""max_positions"": 7, ""name"": ""score_daydrop85_mh2"", ""per_row_mode"": ""none"", ""target_position_pct"": 0.42}","{""GM_CASH_BUFFER"": ""0.99"", ""GM_EQUITY_DD_HARD_SCALE"": ""0.58"", ""GM_EQUITY_DD_HARD_TRIGGER"": ""0.17"", ""GM_EQUITY_DD_RECOVER_TRIGGER"": ""0.05"", ""GM_EQUITY_DD_RISK_MODE"": ""1"", ""GM_EQUITY_DD_SOFT_SCALE"": ""0.82"", ""GM_EQUITY_DD_SOFT_TRIGGER"": ""0.09"", ""GM_LIGHT_STOP_LOSS_PCT"": ""none"", ""GM_LOG_EXPOSURE"": ""1"", ""GM_MAX_DAILY_SELLS"": ""1"", ""GM_MIN_HOLDING_DAYS_BEFORE_SCORE_EXIT"": ""2"", ""GM_OPEN_DAILY_SCORE_EXIT"": ""1"", ""GM_SCORE_CONTINUE_ENTRY_RATIO"": ""1.02"", ""GM_SCORE_EXIT_ENTRY_RATIO"": ""1.0"", ""GM_SCORE_EXIT_RANK"": ""none"", ""GM_SCORE_STOP_LOSS_DAY_DROP_RATIO"": ""0.85"", ""GM_SKIP_OPEN_LIMIT_UP_BUY"": ""1"", ""GM_STOP_LOSS_PCT"": ""0.08"", ""GM_SYNC_POSITIONS"": ""1"", ""GM_TAKE_PROFIT_PCT"": ""none"", ""GM_VERBOSE_TRADES"": ""0""}",D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\signals\score_daydrop85_mh2.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\logs\score_daydrop85_mh2.log,1910,427,1.1528144496487158,0.14,1.85802,"{""base"": 596, ""quality"": 579, ""risk"": 735}",0.803249718940937,0.6761710794297352,8,491
score_daydrop80_mh2,0,3.106621450676663,2.5338680180000464,0.2013928378774648,0.6081730769230769,425,416,"{""holding_days"": 6, ""max_holding_days"": 6, ""max_positions"": 7, ""name"": ""score_daydrop80_mh2"", ""per_row_mode"": ""none"", ""target_position_pct"": 0.42}","{""GM_CASH_BUFFER"": ""0.99"", ""GM_EQUITY_DD_HARD_SCALE"": ""0.58"", ""GM_EQUITY_DD_HARD_TRIGGER"": ""0.17"", ""GM_EQUITY_DD_RECOVER_TRIGGER"": ""0.05"", ""GM_EQUITY_DD_RISK_MODE"": ""1"", ""GM_EQUITY_DD_SOFT_SCALE"": ""0.82"", ""GM_EQUITY_DD_SOFT_TRIGGER"": ""0.09"", ""GM_LIGHT_STOP_LOSS_PCT"": ""none"", ""GM_LOG_EXPOSURE"": ""1"", ""GM_MAX_DAILY_SELLS"": ""1"", ""GM_MIN_HOLDING_DAYS_BEFORE_SCORE_EXIT"": ""2"", ""GM_OPEN_DAILY_SCORE_EXIT"": ""1"", ""GM_SCORE_CONTINUE_ENTRY_RATIO"": ""1.02"", ""GM_SCORE_EXIT_ENTRY_RATIO"": ""1.0"", ""GM_SCORE_EXIT_RANK"": ""none"", ""GM_SCORE_STOP_LOSS_DAY_DROP_RATIO"": ""0.80"", ""GM_SKIP_OPEN_LIMIT_UP_BUY"": ""1"", ""GM_STOP_LOSS_PCT"": ""0.08"", ""GM_SYNC_POSITIONS"": ""1"", ""GM_TAKE_PROFIT_PCT"": ""none"", ""GM_VERBOSE_TRADES"": ""0""}",D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\signals\score_daydrop80_mh2.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\logs\score_daydrop80_mh2.log,1910,427,1.1528144496487158,0.14,1.85802,"{""base"": 596, ""quality"": 579, ""risk"": 735}",0.803249718940937,0.6761710794297352,8,491
h6_mh7_continue103,0,3.1714035773502345,2.5020733416901138,0.22140534028770992,0.6015228426395939,404,394,"{""holding_days"": 6, ""max_holding_days"": 7, ""max_positions"": 7, ""name"": ""h6_mh7_continue103"", ""per_row_mode"": ""none"", ""target_position_pct"": 0.42}","{""GM_CASH_BUFFER"": ""0.99"", ""GM_EQUITY_DD_HARD_SCALE"": ""0.58"", ""GM_EQUITY_DD_HARD_TRIGGER"": ""0.17"", ""GM_EQUITY_DD_RECOVER_TRIGGER"": ""0.05"", ""GM_EQUITY_DD_RISK_MODE"": ""1"", ""GM_EQUITY_DD_SOFT_SCALE"": ""0.82"", ""GM_EQUITY_DD_SOFT_TRIGGER"": ""0.09"", ""GM_LIGHT_STOP_LOSS_PCT"": ""none"", ""GM_LOG_EXPOSURE"": ""1"", ""GM_MAX_DAILY_SELLS"": ""1"", ""GM_MIN_HOLDING_DAYS_BEFORE_SCORE_EXIT"": ""4"", ""GM_OPEN_DAILY_SCORE_EXIT"": ""1"", ""GM_SCORE_CONTINUE_ENTRY_RATIO"": ""1.03"", ""GM_SCORE_EXIT_ENTRY_RATIO"": ""1.0"", ""GM_SCORE_EXIT_RANK"": ""none"", ""GM_SKIP_OPEN_LIMIT_UP_BUY"": ""1"", ""GM_STOP_LOSS_PCT"": ""0.08"", ""GM_SYNC_POSITIONS"": ""1"", ""GM_TAKE_PROFIT_PCT"": ""none"", ""GM_VERBOSE_TRADES"": ""0""}",D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\signals\h6_mh7_continue103.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\logs\h6_mh7_continue103.log,1910,427,1.1528144496487158,0.14,1.85802,"{""base"": 596, ""quality"": 579, ""risk"": 735}",0.7906239429735231,0.6720977596741344,9,491
row_quality_exit_tight,0,2.5158479055707152,2.480623095487367,0.21374689276544537,0.6094527363184079,411,402,"{""holding_days"": 6, ""max_holding_days"": 6, ""max_positions"": 7, ""name"": ""row_quality_exit_tight"", ""per_row_mode"": ""quality_exit_tight"", ""target_position_pct"": 0.42}","{""GM_CASH_BUFFER"": ""0.99"", ""GM_EQUITY_DD_HARD_SCALE"": ""0.58"", ""GM_EQUITY_DD_HARD_TRIGGER"": ""0.17"", ""GM_EQUITY_DD_RECOVER_TRIGGER"": ""0.05"", ""GM_EQUITY_DD_RISK_MODE"": ""1"", ""GM_EQUITY_DD_SOFT_SCALE"": ""0.82"", ""GM_EQUITY_DD_SOFT_TRIGGER"": ""0.09"", ""GM_LIGHT_STOP_LOSS_PCT"": ""none"", ""GM_LOG_EXPOSURE"": ""1"", ""GM_MAX_DAILY_SELLS"": ""1"", ""GM_MIN_HOLDING_DAYS_BEFORE_SCORE_EXIT"": ""4"", ""GM_OPEN_DAILY_SCORE_EXIT"": ""1"", ""GM_SCORE_CONTINUE_ENTRY_RATIO"": ""1.02"", ""GM_SCORE_EXIT_ENTRY_RATIO"": ""1.0"", ""GM_SCORE_EXIT_RANK"": ""none"", ""GM_SKIP_OPEN_LIMIT_UP_BUY"": ""1"", ""GM_STOP_LOSS_PCT"": ""0.08"", ""GM_SYNC_POSITIONS"": ""1"", ""GM_TAKE_PROFIT_PCT"": ""none"", ""GM_VERBOSE_TRADES"": ""0""}",D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\signals\row_quality_exit_tight.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\logs\row_quality_exit_tight.log,1910,427,1.1528144496487158,0.14,1.85802,"{""base"": 596, ""quality"": 579, ""risk"": 735}",0.8050005947046849,0.6741344195519349,9,491
row_quality_exit_soft,0,2.447434760934174,2.4243208437301007,0.21374689276544537,0.6069651741293532,411,402,"{""holding_days"": 6, ""max_holding_days"": 6, ""max_positions"": 7, ""name"": ""row_quality_exit_soft"", ""per_row_mode"": ""quality_exit_soft"", ""target_position_pct"": 0.42}","{""GM_CASH_BUFFER"": ""0.99"", ""GM_EQUITY_DD_HARD_SCALE"": ""0.58"", ""GM_EQUITY_DD_HARD_TRIGGER"": ""0.17"", ""GM_EQUITY_DD_RECOVER_TRIGGER"": ""0.05"", ""GM_EQUITY_DD_RISK_MODE"": ""1"", ""GM_EQUITY_DD_SOFT_SCALE"": ""0.82"", ""GM_EQUITY_DD_SOFT_TRIGGER"": ""0.09"", ""GM_LIGHT_STOP_LOSS_PCT"": ""none"", ""GM_LOG_EXPOSURE"": ""1"", ""GM_MAX_DAILY_SELLS"": ""1"", ""GM_MIN_HOLDING_DAYS_BEFORE_SCORE_EXIT"": ""4"", ""GM_OPEN_DAILY_SCORE_EXIT"": ""1"", ""GM_SCORE_CONTINUE_ENTRY_RATIO"": ""1.02"", ""GM_SCORE_EXIT_ENTRY_RATIO"": ""1.0"", ""GM_SCORE_EXIT_RANK"": ""none"", ""GM_SKIP_OPEN_LIMIT_UP_BUY"": ""1"", ""GM_STOP_LOSS_PCT"": ""0.08"", ""GM_SYNC_POSITIONS"": ""1"", ""GM_TAKE_PROFIT_PCT"": ""none"", ""GM_VERBOSE_TRADES"": ""0""}",D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\signals\row_quality_exit_soft.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\logs\row_quality_exit_soft.log,1910,427,1.1528144496487158,0.14,1.85802,"{""base"": 596, ""quality"": 579, ""risk"": 735}",0.8079357780040742,0.6761710794297352,9,491
h6_mh8_continue105,0,3.206953501143547,2.3855542386228716,0.21584926449822486,0.6047197640117994,349,339,"{""holding_days"": 6, ""max_holding_days"": 8, ""max_positions"": 7, ""name"": ""h6_mh8_continue105"", ""per_row_mode"": ""none"", ""target_position_pct"": 0.42}","{""GM_CASH_BUFFER"": ""0.99"", ""GM_EQUITY_DD_HARD_SCALE"": ""0.58"", ""GM_EQUITY_DD_HARD_TRIGGER"": ""0.17"", ""GM_EQUITY_DD_RECOVER_TRIGGER"": ""0.05"", ""GM_EQUITY_DD_RISK_MODE"": ""1"", ""GM_EQUITY_DD_SOFT_SCALE"": ""0.82"", ""GM_EQUITY_DD_SOFT_TRIGGER"": ""0.09"", ""GM_LIGHT_STOP_LOSS_PCT"": ""none"", ""GM_LOG_EXPOSURE"": ""1"", ""GM_MAX_DAILY_SELLS"": ""1"", ""GM_MIN_HOLDING_DAYS_BEFORE_SCORE_EXIT"": ""4"", ""GM_OPEN_DAILY_SCORE_EXIT"": ""1"", ""GM_SCORE_CONTINUE_ENTRY_RATIO"": ""1.05"", ""GM_SCORE_EXIT_ENTRY_RATIO"": ""1.0"", ""GM_SCORE_EXIT_RANK"": ""none"", ""GM_SKIP_OPEN_LIMIT_UP_BUY"": ""1"", ""GM_STOP_LOSS_PCT"": ""0.08"", ""GM_SYNC_POSITIONS"": ""1"", ""GM_TAKE_PROFIT_PCT"": ""none"", ""GM_VERBOSE_TRADES"": ""0""}",D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\signals\h6_mh8_continue105.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\logs\h6_mh8_continue105.log,1910,427,1.1528144496487158,0.14,1.85802,"{""base"": 596, ""quality"": 579, ""risk"": 735}",0.8270341670061098,0.6863543788187373,10,491
score_daydrop90_mh3,0,2.8206585470611727,2.3802335473107106,0.20126605812940385,0.6138613861386139,413,404,"{""holding_days"": 6, ""max_holding_days"": 6, ""max_positions"": 7, ""name"": ""score_daydrop90_mh3"", ""per_row_mode"": ""none"", ""target_position_pct"": 0.42}","{""GM_CASH_BUFFER"": ""0.99"", ""GM_EQUITY_DD_HARD_SCALE"": ""0.58"", ""GM_EQUITY_DD_HARD_TRIGGER"": ""0.17"", ""GM_EQUITY_DD_RECOVER_TRIGGER"": ""0.05"", ""GM_EQUITY_DD_RISK_MODE"": ""1"", ""GM_EQUITY_DD_SOFT_SCALE"": ""0.82"", ""GM_EQUITY_DD_SOFT_TRIGGER"": ""0.09"", ""GM_LIGHT_STOP_LOSS_PCT"": ""none"", ""GM_LOG_EXPOSURE"": ""1"", ""GM_MAX_DAILY_SELLS"": ""1"", ""GM_MIN_HOLDING_DAYS_BEFORE_SCORE_EXIT"": ""3"", ""GM_OPEN_DAILY_SCORE_EXIT"": ""1"", ""GM_SCORE_CONTINUE_ENTRY_RATIO"": ""1.02"", ""GM_SCORE_EXIT_ENTRY_RATIO"": ""1.0"", ""GM_SCORE_EXIT_RANK"": ""none"", ""GM_SCORE_STOP_LOSS_DAY_DROP_RATIO"": ""0.90"", ""GM_SKIP_OPEN_LIMIT_UP_BUY"": ""1"", ""GM_STOP_LOSS_PCT"": ""0.08"", ""GM_SYNC_POSITIONS"": ""1"", ""GM_TAKE_PROFIT_PCT"": ""none"", ""GM_VERBOSE_TRADES"": ""0""}",D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\signals\score_daydrop90_mh3.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\logs\score_daydrop90_mh3.log,1910,427,1.1528144496487158,0.14,1.85802,"{""base"": 596, ""quality"": 579, ""risk"": 735}",0.8318324399185342,0.6924643584521385,9,491
max_sells2_score99,0,2.382828402839824,2.2235329472907712,0.19705324484554096,0.6038647342995169,422,414,"{""holding_days"": 6, ""max_holding_days"": 6, ""max_positions"": 7, ""name"": ""max_sells2_score99"", ""per_row_mode"": ""none"", ""target_position_pct"": 0.42}","{""GM_CASH_BUFFER"": ""0.99"", ""GM_EQUITY_DD_HARD_SCALE"": ""0.58"", ""GM_EQUITY_DD_HARD_TRIGGER"": ""0.17"", ""GM_EQUITY_DD_RECOVER_TRIGGER"": ""0.05"", ""GM_EQUITY_DD_RISK_MODE"": ""1"", ""GM_EQUITY_DD_SOFT_SCALE"": ""0.82"", ""GM_EQUITY_DD_SOFT_TRIGGER"": ""0.09"", ""GM_LIGHT_STOP_LOSS_PCT"": ""none"", ""GM_LOG_EXPOSURE"": ""1"", ""GM_MAX_DAILY_SELLS"": ""2"", ""GM_MIN_HOLDING_DAYS_BEFORE_SCORE_EXIT"": ""2"", ""GM_OPEN_DAILY_SCORE_EXIT"": ""1"", ""GM_SCORE_CONTINUE_ENTRY_RATIO"": ""1.02"", ""GM_SCORE_EXIT_ENTRY_RATIO"": ""0.99"", ""GM_SCORE_EXIT_RANK"": ""none"", ""GM_SKIP_OPEN_LIMIT_UP_BUY"": ""1"", ""GM_STOP_LOSS_PCT"": ""0.08"", ""GM_SYNC_POSITIONS"": ""1"", ""GM_TAKE_PROFIT_PCT"": ""none"", ""GM_VERBOSE_TRADES"": ""0""}",D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\signals\max_sells2_score99.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\logs\max_sells2_score99.log,1910,427,1.1528144496487158,0.14,1.85802,"{""base"": 596, ""quality"": 579, ""risk"": 735}",0.8081113217922605,0.6415478615071283,8,491
max_sells2_score102,0,2.382828402839824,2.22353294729077,0.19705324484554096,0.6038647342995169,422,414,"{""holding_days"": 6, ""max_holding_days"": 6, ""max_positions"": 7, ""name"": ""max_sells2_score102"", ""per_row_mode"": ""none"", ""target_position_pct"": 0.42}","{""GM_CASH_BUFFER"": ""0.99"", ""GM_EQUITY_DD_HARD_SCALE"": ""0.58"", ""GM_EQUITY_DD_HARD_TRIGGER"": ""0.17"", ""GM_EQUITY_DD_RECOVER_TRIGGER"": ""0.05"", ""GM_EQUITY_DD_RISK_MODE"": ""1"", ""GM_EQUITY_DD_SOFT_SCALE"": ""0.82"", ""GM_EQUITY_DD_SOFT_TRIGGER"": ""0.09"", ""GM_LIGHT_STOP_LOSS_PCT"": ""none"", ""GM_LOG_EXPOSURE"": ""1"", ""GM_MAX_DAILY_SELLS"": ""2"", ""GM_MIN_HOLDING_DAYS_BEFORE_SCORE_EXIT"": ""2"", ""GM_OPEN_DAILY_SCORE_EXIT"": ""1"", ""GM_SCORE_CONTINUE_ENTRY_RATIO"": ""1.02"", ""GM_SCORE_EXIT_ENTRY_RATIO"": ""1.02"", ""GM_SCORE_EXIT_RANK"": ""none"", ""GM_SKIP_OPEN_LIMIT_UP_BUY"": ""1"", ""GM_STOP_LOSS_PCT"": ""0.08"", ""GM_SYNC_POSITIONS"": ""1"", ""GM_TAKE_PROFIT_PCT"": ""none"", ""GM_VERBOSE_TRADES"": ""0""}",D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\signals\max_sells2_score102.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\logs\max_sells2_score102.log,1910,427,1.1528144496487158,0.14,1.85802,"{""base"": 596, ""quality"": 579, ""risk"": 735}",0.8081113217922605,0.6415478615071283,8,491
