signal_date,buy_date,symbol,stock_code,name,rank,pred_prob,entry_score,pred_1d,pred_3d,pred_5d,pred_10d,rank_1d,rank_3d,rank_5d,rank_10d,amount,turnover_rate,total_mv,atr_qfq,target_pct,holding_days,max_holding_days,score_exit_entry_ratio,min_holding_days_before_score_exit,filter_name,entry_weight_name,dynamic_hold_name,score_continue_entry_ratio,exit_score_basis,execution_variant,signal_stop_loss_pct,strategy_variant,signal_take_profit_pct,proxy_weighted_contribution
20241203,20241204,SHSE.603991,603991.SH,领先股份,1,0.9999999647203793,0.9996769346356124,0.4512676056338028,0.9996769953051643,0.9986854460093897,0.9998122065727699,0.004132231404958678,0.9998121712997746,0.9986851990984222,0.9998121712997746,227325.243,4.9801,455334.3028,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,-0.05755411954765751
20241204,20241205,SHSE.603205,603205.SH,健尔康,1,0.9999940377441138,0.9921187077385424,0.9537089201877934,0.9925333333333333,0.9556807511737089,0.9975586854460093,0.9526671675432006,0.9934259954921112,0.9556724267468069,0.9975582268970699,128083.925,9.9091,522960.0,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,0.018186726659167724
20241205,20241206,SZSE.300102,300102.SZ,乾照光电,1,0.9998645886877869,0.9877177177177177,0.4679114280352787,0.9876449615312441,0.9823606680427848,0.9883655470069431,0.00563063063063063,0.9891141141141141,0.9823573573573574,0.9883633633633634,314831.996,3.0327,1052861.9393,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,0.04930069930069935
20241206,20241209,SHSE.603863,603863.SH,松炀资源,1,0.9999543119442256,0.990886218550507,0.9217195419560729,0.9910568800450534,0.9750328515111695,0.9932419748451286,0.921704844160721,0.9915508824633872,0.975028163725122,0.9932407059707097,139543.6,3.1937,436927.75,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,0.029057899901864904
20241209,20241210,SHSE.600868,600868.SH,梅雁吉祥,1,0.999995731165904,0.9928099173553719,0.8529577464788732,0.9932244131455399,0.9586854460093897,0.9979342723004695,0.8529301277235162,0.993801652892562,0.9586776859504132,0.9979338842975206,194174.981,3.072,632083.5101,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,-0.12912087912087908
20241210,20241211,SHSE.600246,600246.SH,万通发展,1,0.9998972404660138,0.9911995494649897,0.9530780780780781,0.990900900900901,0.9984984984984985,0.9898648648648649,0.9530692697578375,0.9928665290031913,0.9984982166322508,0.9898629622676929,859408.685,5.1637,1637602.7367,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,0.05171149144254305
20241211,20241212,SHSE.688090,688090.SH,瑞松科技,1,0.9998855485553121,0.9903716216216216,0.9988740851942203,0.9902045411897167,0.9968099080502909,0.9893038093450929,0.9988738738738738,0.990990990990991,0.9968093093093093,0.9893018018018018,349445.948,8.3511,410122.7616,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,-0.00906544202066585
20241212,20241213,SHSE.600246,600246.SH,万通发展,1,0.999822489005569,0.9883993244511166,0.999624765478424,0.9880075046904315,0.9977485928705441,0.9866791744840525,0.99962469506474,0.9906173766185026,0.9977481703884407,0.9866766747982736,827170.144,4.7609,1727034.925,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,-0.06448837209302334
20241213,20241216,SHSE.688090,688090.SH,瑞松科技,1,0.999911966378481,0.9918671420529181,0.999812382739212,0.9915872420262664,0.9986866791744841,0.9906191369606003,0.99981234753237,0.9934321636329517,0.9986864327265903,0.9906173766185026,232250.121,5.5545,414267.3186,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,-0.09929279279279277
20241216,20241217,SZSE.002593,002593.SZ,日上集团,1,0.9999408949558504,0.993178323645228,0.9998125234345707,0.9930108736407949,0.9981252343457068,0.9923134608173978,0.9998124882805175,0.993999624976561,0.9981248828051753,0.9923120195012188,133697.235,3.1886,590835.6513,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,-0.11359516616314208
20241217,20241218,SZSE.002593,002593.SZ,日上集团,1,0.9998558198311093,0.9892682926829269,0.9994372537985369,0.989120240105046,0.9973738510598387,0.9879947477021197,0.9994371482176361,0.9894934333958724,0.9973733583489681,0.9879924953095685,103981.002,2.7534,532154.0152,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,-0.08692789968652015
20241218,20241219,SHSE.600246,600246.SH,万通发展,1,0.9997748874577984,0.9858889722430608,0.9994374648415526,0.9857416088505532,0.991186949184324,0.9849990624414026,0.9994373593398349,0.986496624156039,0.991185296324081,0.9849962490622656,1093045.098,7.4003,1480599.5617,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,-0.025753424657534243
20241219,20241220,SHSE.600246,600246.SH,万通发展,1,0.9998467252889656,0.9891202401050458,0.9994373593398349,0.9888597149287321,0.9979369842460615,0.9876219054763691,0.9994372537985369,0.9902457325079722,0.9979365972613018,0.9876195835678109,547171.759,3.7502,1470662.6519,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,-0.05529411764705873
20241220,20241223,SZSE.002277,002277.SZ,友阿股份,1,0.9999977514055911,0.9935632614807872,0.9991566716641679,0.9939580209895053,0.9606446776611695,0.9985007496251874,0.9990627928772259,0.99456419868791,0.9606373008434864,0.9985004686035613,316151.6,3.1452,1005198.5888,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,-0.14649350649350654
20241223,20241224,SHSE.688656,688656.SH,浩欧博,1,1.0,0.9999549971873242,0.4275403074615673,0.999955005624297,0.9996250468691413,1.0,0.002250140633789612,1.0,0.9996249765610351,1.0,136745.528,2.1935,613620.5898,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,0.021145194274028646
20241224,20241225,SZSE.301446,301446.SZ,福事特,1,0.9999998593574202,0.9982073879617477,0.458286464191976,0.9983202099737533,0.9887514060742407,0.9996250468691413,0.004875304706544159,0.9984999062441403,0.988749296831052,0.9996249765610351,171679.664,26.981,257504.0,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,-0.01497549019607848
20241225,20241226,SHSE.688090,688090.SH,瑞松科技,1,0.9995817859896019,0.9804915572232646,0.9589195272931907,0.9803639092102795,0.9863065090977302,0.9795535546801726,0.9589118198874297,0.9808630393996247,0.9863039399624766,0.9795497185741088,102607.547,3.0367,335143.9563,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,0.040179977502811985
20241226,20241227,SHSE.605066,605066.SH,天正电气,1,0.9998469550430439,0.9857394564198689,0.9115442278860569,0.9858545727136431,0.9728260869565217,0.9876311844077961,0.9115276476101218,0.9865042174320525,0.9728209934395501,0.9876288659793815,124483.824,3.4652,362743.4525,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,-0.23171537484116905
20241227,20241230,SZSE.002347,002347.SZ,泰尔股份,1,0.9996893205412812,0.983090193137071,0.45134983127109113,0.9829621297337833,0.9872515935508062,0.9823772028496438,0.0018751171948246765,0.9836864804050253,0.9872492030751921,0.9823738983686481,242777.258,6.8538,358843.3182,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,-0.0385028248587571
20241230,20241231,SHSE.688090,688090.SH,瑞松科技,1,0.9998774679765848,0.9888818011257037,0.9608891389983117,0.988865128493716,0.9883699118364284,0.9889326580378915,0.9600375234521576,0.9891181988742964,0.9883677298311445,0.9889305816135084,125937.196,3.614,348990.5447,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,-0.10672599784250283
20241231,20250102,SHSE.688090,688090.SH,瑞松科技,1,0.9994680546026532,0.9783123945246578,0.9640982377202849,0.9781102362204726,0.9866891638545182,0.9769403824521935,0.9639977498593663,0.9789986874179636,0.9866866679167448,0.9769360585036565,100031.51,2.9185,334578.7894,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,-0.08856982613572623
20250102,20250103,SZSE.002354,002354.SZ,天娱数科,1,0.9994934967800465,0.9780720180045012,0.993999624976561,0.9780386274142134,0.9819988749296831,0.9774985936621039,0.9939984996249063,0.9778694673668417,0.9819954988747187,0.9774943735933983,1078760.407,12.2753,891821.757,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,-0.04154696132596695
20250103,20250106,SZSE.002354,002354.SZ,天娱数科,1,0.9999121642809021,0.9912164948453609,0.9967203898050975,0.9911244377811095,0.9947526236881559,0.9906296851574213,0.9966260543580131,0.9915651358950328,0.9947516401124649,0.9906279287722587,997554.298,11.9386,825638.3242,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,0.13292929292929295
20250106,20250107,SHSE.605179,605179.SH,一鸣食品,1,1.0,0.9999325210871602,0.9996251874062968,0.9999325337331334,0.9994377811094453,1.0,0.9996251171508903,1.0,0.9994376757263356,1.0,317838.838,4.4196,715384.0,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,0.072707182320442
20250107,20250108,SHSE.605179,605179.SH,一鸣食品,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,235138.197,3.2216,747063.0,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,-0.011629908552985459
20250108,20250109,SHSE.605179,605179.SH,一鸣食品,1,0.9999050680762653,0.9905639872587596,0.45325964780816785,0.9905282877482203,0.9925065567628325,0.9902585237916823,0.0005621135469364812,0.990631440884392,0.9925051527075136,0.9902566985197676,397298.938,5.2346,776336.0,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,-0.0024749868351762135
20250109,20250110,SZSE.300006,300006.SZ,莱美药业,1,0.999543907885396,0.9799250655676283,0.9947555722045327,0.9797040644315415,0.9874508334894175,0.9786476868327402,0.9947545897339828,0.9808917197452229,0.9874484825777444,0.9786436867740727,105077.956,2.8468,368513.0105,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,0.029712643678160854
20250110,20250113,SHSE.600579,600579.SH,中化装备,1,0.9999289596347242,0.9917287881625773,0.999625468164794,0.9917303370786517,0.9928838951310861,0.9915730337078652,0.9996253980146095,0.9915714553287133,0.9928825622775801,0.9915714553287133,451442.274,10.2283,422484.3546,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,0.052351485148515
20250113,20250114,SHSE.600579,600579.SH,中化装备,1,0.9999999649183381,0.9994530811013298,0.9941947565543071,0.9994531835205993,0.996816479400749,0.999812734082397,0.9941936692264469,0.9998126990073047,0.9968158831241806,0.9998126990073047,386851.904,9.8654,390328.0513,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,0.05682619647355174
20250114,20250115,SHSE.603779,603779.SH,威龙股份,1,0.9994611900551159,0.9781692250093598,0.9878345498783455,0.9780048661800486,0.9868987460228336,0.9767920643833052,0.9878322725570947,0.9784724822163984,0.9868962935230251,0.976787719955073,153278.226,6.6002,235778.7553,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,0.034422535211267764
20250115,20250116,SHSE.600807,600807.SH,济高发展,1,0.999649839542472,0.9823128742514969,0.9994387277829747,0.9821665107577175,0.9885874649204864,0.9812909260991581,0.999438622754491,0.9827844311377245,0.9885853293413174,0.9812874251497006,146642.903,6.893,237082.1079,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,0.03787545787545795
20250116,20250117,SZSE.300025,300025.SZ,华星创业,1,0.9993427838372656,0.975684880239521,1.0,0.9755584658559401,0.9842843779232928,0.9743685687558465,1.0,0.9756736526946108,0.9842814371257484,0.9743637724550899,195247.501,5.0511,450790.5289,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,-0.03730158730158738
20250117,20250120,SHSE.600579,600579.SH,中化装备,1,0.999999859935817,0.9996482035928145,1.0,0.9996482694106642,0.9998129092609915,0.9996258185219832,1.0,0.999625748502994,0.999812874251497,0.999625748502994,246424.417,5.9551,410116.5456,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,0.22077481840193683
20250120,20250121,SHSE.600579,600579.SH,中化装备,1,0.9999977581341286,0.9979674340258282,0.9814745508982036,0.9979865269461078,0.9941991017964071,0.9985029940119761,0.9814710836608647,0.9983155530600786,0.9941980160958264,0.9985027138311809,239894.426,5.833,416547.8063,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,0.09843498273878014
20250121,20250122,SHSE.600807,600807.SH,济高发展,1,0.9995841300149375,0.9809167446211413,0.9628694350916573,0.9807332585110363,0.9889637111859334,0.9796109240553685,0.9622076707202993,0.9814780168381665,0.9889616463985033,0.9796071094480823,145216.582,6.8072,238851.3774,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,0.013925925925926154
20250122,20250123,SZSE.300025,300025.SZ,华星创业,1,0.9992752640772247,0.9746345111235746,0.9990654205607477,0.9744523364485982,0.9844859813084113,0.9730841121495327,0.999065245840344,0.9749485885212189,0.9844830809497103,0.9730790802019069,107044.495,2.9603,423315.7111,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,0.012294887039238795
20250123,20250124,SHSE.600130,600130.SH,波导股份,1,0.9995849069787754,0.9807514018691589,0.9953279760792375,0.9806615585871801,0.9882264997196786,0.9796299757054756,0.9953271028037384,0.9805607476635514,0.9882242990654205,0.979626168224299,410551.791,16.1519,249000.0,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,0.07496932515337422
20250124,20250127,SZSE.002398,002398.SZ,垒知集团,1,0.9999991255808898,0.9988142883860109,0.4400710545998504,0.9987958115183245,0.9968212415856395,0.9990650710545999,0.002618290630259959,0.9992519169627828,0.9968206470918272,0.9990648962034786,129658.326,4.4228,353197.6555,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,-0.09956912028725322
20250127,20250205,SHSE.600130,600130.SH,波导股份,1,0.9999996853268321,0.9993717277486912,0.9538231445129931,0.9993718452047111,0.9988782950084127,0.9994391475042064,0.9538145100972326,0.99943904263276,0.9988780852655198,0.99943904263276,184743.069,7.4534,245250.0,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,0.09287425149700604
20250205,20250206,SZSE.002693,002693.SZ,双成药业,1,0.9993912481439428,0.9765158878504674,1.0,0.9764081480097178,0.9843019996262381,0.9753317136983741,1.0,0.9764485981308412,0.9842990654205608,0.9753271028037384,175330.767,3.196,555684.265,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,0.19244641537324472
20250206,20250207,SZSE.300025,300025.SZ,华星创业,1,0.9992659869269217,0.9742937219730942,0.9572202503269195,0.9741677563982813,0.983373809079021,0.9729123855781805,0.9572122571001495,0.9742152466367713,0.9833707025411061,0.9729073243647235,237953.27,6.3362,449772.943,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,0.021195039458850144
20250207,20250210,SHSE.600633,600633.SH,浙数文化,1,0.9999965088557761,0.9928437967115097,0.9960769661871848,0.9933121614048197,0.9579674948626938,0.9981318886605641,0.9955156950672646,0.9934603886397608,0.9579596412556054,0.9981315396113603,303025.743,1.7584,1723313.2074,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,0.25464882943143813
20250210,20250211,SHSE.600130,600130.SH,波导股份,1,0.9994892433769089,0.97900635039223,0.8429505135387488,0.978860877684407,0.9895424836601308,0.9774042950513538,0.8404930892790438,0.9788942846469929,0.9895405304445275,0.9774000747104968,236563.316,8.3215,291000.0,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,-0.0315762273901809
20250211,20250212,SHSE.601005,601005.SH,重庆钢铁,1,1.0,0.9999775826639268,0.9988793425476279,0.9999775868509526,0.999813223757938,1.0,0.9988791331963385,1.0,0.9998131888660564,1.0,149625.115,1.2651,1248604.3174,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,-0.013428571428571484
20250212,20250213,SHSE.600130,600130.SH,波导股份,1,0.9995058037609238,0.9792266019054736,0.8578632797908106,0.9791184161374673,0.9889802017183414,0.9777736271946208,0.8565290491313282,0.9788903418643751,0.9889781430973286,0.9777694750607137,138236.604,4.9,283500.0,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,0.04947368421052647
20250213,20250214,SHSE.600130,600130.SH,波导股份,1,0.9993547602963805,0.9759133358236832,0.9981325863678805,0.9757684407096172,0.984313725490196,0.9746031746031746,0.9981322375793799,0.9760926410160627,0.9843107956667911,0.9745984310795667,126503.373,4.523,279750.0,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,0.03016042780748654
20250214,20250217,SHSE.688506,688506.SH,百利天恒,1,0.9999991275400059,0.9939772090416589,0.47431826671647365,0.9943145311916325,0.9594695554725439,0.99906611878969,0.011395479170558566,0.9957033439192976,0.9594619839342425,0.9990659443302821,293414.727,1.7628999948501587,7324666.0,9.381500244140625,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,0.0022618522013635855
20250217,20250218,SZSE.002063,002063.SZ,远光软件,1,0.9994020025961192,0.9771625910024268,0.469391564016424,0.9769615528182156,0.9873086972751026,0.9755505785740948,0.010640283740899757,0.9775994026507373,0.9873063281687512,0.9755460145603883,1015694.322,8.4027,1293560.184,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,0.025103857566765506
20250218,20250219,SHSE.600246,600246.SH,万通发展,1,0.9995858364646295,0.9807468259895445,0.9996266567108456,0.980638417024454,0.9878663431024828,0.9796527907410865,0.9996265870052278,0.9807692307692307,0.9878640776699029,0.9796489917849142,301783.504,2.7059,1096215.2589,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,0.08469964664310951
20250219,20250220,SHSE.600246,600246.SH,万通发展,1,0.9994377540895555,0.977632561613144,0.9975732686204966,0.9775247339929065,0.9865596415904424,0.976292701138697,0.9975728155339806,0.9774085138162808,0.9865571321882002,0.9762882748319641,423296.43,3.6535,1205059.3271,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,0.004462025316455511
20250220,20250221,SHSE.600246,600246.SH,万通发展,1,0.9994894341178737,0.9784724556489262,0.4669529499626587,0.9783383121732636,0.9851568334578044,0.9774085138162808,0.011764705882352941,0.9788982259570495,0.9850606909430439,0.9774042950513538,718739.494,5.9751,1199228.3949,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,0.12645056726094
20250221,20250224,SHSE.600130,600130.SH,波导股份,1,0.9991079346460378,0.9706365503080083,0.4719111608809257,0.9705860395670025,0.9738708473310936,0.9701381112355356,0.013813701698711966,0.9706925518013814,0.9738659697591936,0.9701325368676498,269442.067,9.7982,280500.0,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,0.045120000000000035
20250224,20250225,SZSE.002527,002527.SZ,新时达,1,0.9999982906171346,0.9945946955547255,0.9980392156862745,0.9949505135387489,0.9675070028011205,0.9986928104575163,0.9977586850952559,0.9951438177063877,0.9675009338812103,0.9986925663055659,149898.69,1.5737,1193510.3238,nan,0.94000,2,3,0.97000,1,liq_amt10w_mv20w,w78_5d12_3d10,h2_m3_c098,0.98000,10d_core_score_table,force_sell_mkt,0.07000,dynamic_h2_m3_dd0509_pos94_sl0.07_tp0.07,0.07000,0.023449023861171366
