tag,start,end,returncode,annual,pnl_ratio,sharpe,max_drawdown,win_ratio,open_count,close_count,signal_file,log_file,avg_invested_pct,ge80_ratio,max_active_positions,exposure_points,anchor,offset,start_date,start_time
nearby_20251009_0_20251009,2025-10-09 09:00:00,2026-06-23 15:30:00,0,1.8114845518028804,1.2804466146990223,2.490417047918194,0.18794184267008865,0.5866666666666667,76,75,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_pos86_tp060_dd_neighborhood_20260624\signals\tp060_pos86_dd0509_s7050.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos86_tp060_validation_20260624\logs\nearby_20251009_0_20251009.log,0.41551829696969705,0.3696969696969697,1,165,20251009,0,20251009,2025-10-09 09:00:00
nearby_20251009_1_20251010,2025-10-10 09:00:00,2026-06-23 15:30:00,0,1.6348555479201943,1.1511174679876437,2.389202074236378,0.18774985930467328,0.5866666666666667,76,75,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_pos86_tp060_dd_neighborhood_20260624\signals\tp060_pos86_dd0509_s7050.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos86_tp060_validation_20260624\logs\nearby_20251009_1_20251010.log,0.4181506768292682,0.3719512195121951,1,164,20251009,1,20251010,2025-10-10 09:00:00
nearby_20251009_2_20251013,2025-10-13 09:00:00,2026-06-23 15:30:00,0,1.6505827889711204,1.148624735338807,2.3984522632620995,0.18777054328681708,0.589041095890411,74,73,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_pos86_tp060_dd_neighborhood_20260624\signals\tp060_pos86_dd0509_s7050.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos86_tp060_validation_20260624\logs\nearby_20251009_2_20251013.log,0.4205161226993867,0.37423312883435583,1,163,20251009,2,20251013,2025-10-13 09:00:00
nearby_20251009_3_20251014,2025-10-14 09:00:00,2026-06-23 15:30:00,0,1.6057856013591785,1.1130513894352663,2.36762585440723,0.1873491925383736,0.581081081081081,75,74,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_pos86_tp060_dd_neighborhood_20260624\signals\tp060_pos86_dd0509_s7050.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos86_tp060_validation_20260624\logs\nearby_20251009_3_20251014.log,0.418069925925926,0.37037037037037035,1,162,20251009,3,20251014,2025-10-14 09:00:00
nearby_20260105_m3_20251229,2025-12-29 09:00:00,2026-06-23 15:30:00,0,2.36018278634598,1.1445269950225712,3.013974740410724,0.18781960139140963,0.64,51,50,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_pos86_tp060_dd_neighborhood_20260624\signals\tp060_pos86_dd0509_s7050.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos86_tp060_validation_20260624\logs\nearby_20260105_m3_20251229.log,0.4125767962962961,0.37037037037037035,1,108,20260105,-3,20251229,2025-12-29 09:00:00
nearby_20260105_m2_20251230,2025-12-30 09:00:00,2026-06-23 15:30:00,0,2.106476758066061,1.015725779231854,2.8612175689586694,0.18758159587427514,0.6326530612244898,50,49,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_pos86_tp060_dd_neighborhood_20260624\signals\tp060_pos86_dd0509_s7050.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos86_tp060_validation_20260624\logs\nearby_20260105_m2_20251230.log,0.41668070093457954,0.37383177570093457,1,107,20260105,-2,20251230,2025-12-30 09:00:00
nearby_20260105_m1_20251231,2025-12-31 09:00:00,2026-06-23 15:30:00,0,1.5475271476607844,0.7419650707962665,2.466625872529019,0.18729067888410075,0.6122448979591837,50,49,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_pos86_tp060_dd_neighborhood_20260624\signals\tp060_pos86_dd0509_s7050.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos86_tp060_validation_20260624\logs\nearby_20260105_m1_20251231.log,0.4215246981132075,0.37735849056603776,1,106,20260105,-1,20251231,2025-12-31 09:00:00
nearby_20260105_0_20260105,2026-01-05 09:00:00,2026-06-23 15:30:00,0,1.6738154839399872,0.7795852938898571,2.551454992720651,0.18773847831912813,0.625,49,48,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_pos86_tp060_dd_neighborhood_20260624\signals\tp060_pos86_dd0509_s7050.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos86_tp060_validation_20260624\logs\nearby_20260105_0_20260105.log,0.41725420952380965,0.37142857142857144,1,105,20260105,0,20260105,2026-01-05 09:00:00
nearby_20260105_1_20260106,2026-01-06 09:00:00,2026-06-23 15:30:00,0,1.9369230504637025,0.8968219055571663,2.7379579929595153,0.18724703432798923,0.625,49,48,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_pos86_tp060_dd_neighborhood_20260624\signals\tp060_pos86_dd0509_s7050.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos86_tp060_validation_20260624\logs\nearby_20260105_1_20260106.log,0.41245657692307697,0.36538461538461536,1,104,20260105,1,20260106,2026-01-06 09:00:00
nearby_20260105_2_20260107,2026-01-07 09:00:00,2026-06-23 15:30:00,0,2.157412116008605,0.9930006451765634,2.904652976459113,0.1878226785468503,0.625,49,48,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_pos86_tp060_dd_neighborhood_20260624\signals\tp060_pos86_dd0509_s7050.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos86_tp060_validation_20260624\logs\nearby_20260105_2_20260107.log,0.4162966893203886,0.36893203883495146,1,103,20260105,2,20260107,2026-01-07 09:00:00
nearby_20260105_3_20260108,2026-01-08 09:00:00,2026-06-23 15:30:00,0,1.700968552563484,0.7782513651454844,2.5909725482571155,0.18781789294669,0.6170212765957447,48,47,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_pos86_tp060_dd_neighborhood_20260624\signals\tp060_pos86_dd0509_s7050.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos86_tp060_validation_20260624\logs\nearby_20260105_3_20260108.log,0.42107209803921547,0.37254901960784315,1,102,20260105,3,20260108,2026-01-08 09:00:00
